tool	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 
run set	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17
/sv-benchmarks/c/product-lines/	status	cputime (s)	walltime (s)	memUsage	wit1_status	wit1_cputime (s)	wit1_walltime (s)	wit1_memUsage	wit2_status	wit2_cputime (s)	wit2_walltime (s)	wit2_memUsage
email_spec11_product33_false-unreach-call_true-termination.cil.c	unknown	15.604961763	16.369549082010053	1220046848	ERROR (invalid witness file)	3.403786691	3.4382001960038906	111865856				
email_spec11_product35_false-unreach-call_true-termination.cil.c	TIMEOUT	60.453086622	61.01033284900768	1616609280	ERROR (invalid witness file)	0.637795673	0.649525660002837	29978624				
email_spec11_productSimulator_false-unreach-call_true-termination.cil.c	TIMEOUT	60.439015844	61.02233114599949	1620553728	ERROR (invalid witness file)	0.678357349	0.6886095450026914	30965760				
email_spec1_product14_false-unreach-call_true-termination.cil.c	unknown	14.300579	15.103590793994954	1056727040	ERROR (invalid witness file)	3.317530661	3.337073111004429	114900992				
email_spec1_product15_false-unreach-call_true-termination.cil.c	unknown	10.958841607	11.699943893007003	754032640	ERROR (invalid witness file)	3.433775679	3.4537159650062677	116568064				
email_spec1_product16_false-unreach-call_true-termination.cil.c	unknown	11.850464185	12.636040843994124	873553920	ERROR (invalid witness file)	3.375203767	3.4143288290069904	110653440				
email_spec1_product20_false-unreach-call_true-termination.cil.c	unknown	15.002865563	15.757348632992944	1243160576	ERROR (invalid witness file)	3.412412264	3.433879860996967	98091008				
email_spec1_product21_false-unreach-call_true-termination.cil.c	unknown	16.718199138	17.499315755994758	1431318528	ERROR (invalid witness file)	3.339118066	3.3744013139948947	88784896				
email_spec1_product22_false-unreach-call_true-termination.cil.c	unknown	13.318133957	14.029161965998355	944697344	ERROR (invalid witness file)	3.245794297	3.2910873590008123	88420352				
email_spec1_product26_false-unreach-call_true-termination.cil.c	unknown	18.046605428	18.82300710400159	1551507456	ERROR (invalid witness file)	3.43270217	3.455591110003297	105791488				
