tool	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 
run set	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17
/sv-benchmarks/c/	status	cputime (s)	walltime (s)	memUsage	wit1_cputime (s)	wit1_memUsage	wit1_status	wit1_walltime (s)	wit2_cputime (s)	wit2_memUsage	wit2_status	wit2_walltime (s)
float-benchs/filter2_iterated_true-unreach-call.c	witness invalid (true)	6.682920702	7.422434620995773	212443136					2.795905224	87085056	ERROR (invalid witness file)	2.8217442900058813
float-benchs/filter2_reinit_true-unreach-call.c	unknown	5.657424694	6.451214952976443	158318592					2.806018473	87900160	ERROR (invalid witness file)	2.8286576370010152
float-benchs/filter2_set_true-unreach-call.c	unknown	5.99366221	6.779910907003796	161849344					2.801475668	91545600	ERROR (invalid witness file)	2.821554907015525
float-benchs/filter2_true-unreach-call.c	unknown	5.507589077	6.311957261001226	156839936					2.670509417	89047040	ERROR (invalid witness file)	2.6953748560044914
float-benchs/filter_iir_true-unreach-call.c	unknown	6.731725365	7.4894524209958035	199970816					2.751923473	85876736	ERROR (invalid witness file)	2.772116777021438
float-benchs/float_double_true-unreach-call.c	true	4.196392224	4.922418344009202	125054976					3.078604926	93904896	true	3.1319530509936158
float-benchs/image_filter_true-unreach-call.c	unknown	9.165634799	9.993664869980421	316190720					3.853339723	103129088	ERROR (invalid witness file)	3.8790031039970927
float-benchs/interpolation2_true-unreach-call.c	unknown	6.03637077	6.77321031599422	178528256					2.797833997	89800704	ERROR (invalid witness file)	2.824900659004925
float-benchs/interpolation_true-unreach-call.c	unknown	5.82484251	6.582720763981342	177233920					2.810922508	94556160	ERROR (invalid witness file)	2.8300309579935856
float-benchs/inv_sqrt_Quake_true-unreach-call.c	unknown	5.253463912	6.051541953987908	137330688					4.663434811	151498752	unknown	4.7345430580026004
float-benchs/inv_square_int_true-unreach-call.c	unknown	5.951347442	6.8097506780177355	164151296					3.164149709	94638080	true	3.2278575290110894
float-benchs/inv_square_true-unreach-call.c	true	6.551285518	7.462052544025937	169152512					3.149835865	94769152	true	3.2148520899936557
float-benchs/loop_true-unreach-call.c	unknown	5.461376395	6.277283263014397	136773632					2.666988065	89755648	ERROR (invalid witness file)	2.6878344290016685
float-benchs/mea8000_true-unreach-call.c	unknown	11.875564064	12.764402244996745	461508608					3.530256257	97804288	ERROR (invalid witness file)	3.562926493003033
float-benchs/nan_double_range_true-unreach-call.c	unknown	5.043645571	5.807830250996631	134328320					3.017038534	90017792	true	3.0860174910048954
float-benchs/nan_float_range_true-unreach-call.c	unknown	4.860130901	5.670257819001563	133804032					3.082322842	91418624	true	3.148554452985991
float-benchs/rlim_exit_true-unreach-call.c	unknown	5.919788423	6.704807833011728	180162560					2.701347243	88723456	ERROR (invalid witness file)	2.7308546420244966
float-benchs/rlim_invariant_true-unreach-call.c	unknown	5.977106459	6.785263474012027	178823168					2.799157402	85192704	ERROR (invalid witness file)	2.8213851029868238
float-benchs/sin_interpolated_bigrange_loose_true-unreach-call.c	unknown	8.138142928	8.91816410399042	231006208					3.427891229	87236608	ERROR	3.497166837012628
float-benchs/sin_interpolated_bigrange_tight_true-unreach-call.c	unknown	7.777169711	8.52950702997623	228548608					3.339430682	86495232	ERROR	3.4219757310056593
float-benchs/sin_interpolated_index_true-unreach-call.c	unknown	7.783388292	8.588235964998603	242692096					3.261008084	88838144	ERROR	3.331925517995842
float-benchs/sin_interpolated_negation_true-unreach-call.c	unknown	8.396076783	9.200034129986307	244711424					3.068902163	90763264	ERROR (invalid witness file)	3.087562613975024
float-benchs/sin_interpolated_smallrange_true-unreach-call.c	unknown	7.504465391	8.3087540929846	229593088					3.121668684	90050560	ERROR (invalid witness file)	3.1459100950160064
float-benchs/sqrt_Householder_constant_true-unreach-call.c	unknown	6.280955918	7.043157981999684	178290688					2.741832707	87031808	ERROR (invalid witness file)	2.7643262389756273
float-benchs/sqrt_Householder_interval_true-unreach-call.c	unknown	6.263511605	7.048957411025185	179970048					2.832112245	88281088	ERROR (invalid witness file)	2.858566832001088
float-benchs/sqrt_Householder_pseudoconstant_true-unreach-call.c	unknown	6.423251262	7.224126089015044	184737792					2.880452915	88244224	ERROR (invalid witness file)	2.9083663470228203
float-benchs/sqrt_Newton_pseudoconstant_true-unreach-call.c	unknown	6.590123827	7.4438320320041385	180137984					2.75045326	88956928	ERROR (invalid witness file)	2.7736821759899613
float-benchs/sqrt_biNewton_pseudoconstant_true-unreach-call.c	unknown	6.230645077	6.996530824020738	188948480					3.122472338	109187072	ERROR (invalid witness file)	3.1458080130105373
float-benchs/sqrt_poly_true-unreach-call.c	unknown	5.814719989	6.607735300989589	180617216					83.899299477	293142528	true	83.97639193898067
float-benchs/water_pid_true-unreach-call.c	unknown	5.492835028	6.318075693998253	156061696					2.813313853	87064576	ERROR (invalid witness file)	2.833570485992823
float-benchs/zonotope_2_true-unreach-call.c	unknown	5.942509773	6.8707327830197755	149200896					2.692464232	88608768	ERROR (invalid witness file)	2.7112144349957816
float-benchs/zonotope_3_true-unreach-call.c	unknown	6.214460772	7.143957647989737	181256192					2.793924677	86437888	ERROR (invalid witness file)	2.8106422609998845
float-benchs/zonotope_loose_true-unreach-call.c	unknown	5.573221152	6.560382030002074	137785344					3.745207928	144322560	true	3.8165325640002266
float-benchs/zonotope_tight_true-unreach-call.c	unknown	5.961725354	6.8975035839830525	148402176					3.762277317	148381696	true	3.8257191970187705
floats-esbmc-regression/Double_div_true-unreach-call.i	unknown	6.237036171	7.274745180999162	172056576					2.693058146	90693632	ERROR (invalid witness file)	2.723678795999149
floats-esbmc-regression/Float_div_true-unreach-call.i	unknown	5.077081575	6.106147109006997	132841472					2.668942499	90210304	ERROR (invalid witness file)	2.6934641530096997
floats-esbmc-regression/ceil_nondet_true-unreach-call.i	unknown	5.171026615	6.038025080983061	132677632					4.26838534	97009664	ERROR	4.318348616012372
floats-esbmc-regression/ceil_true-unreach-call.i	unknown	4.780968742	5.5810566059954	124559360					4.284690287	96276480	true	4.359502875013277
floats-esbmc-regression/copysign_true-unreach-call.i	unknown	5.102217611	5.894916123012081	133521408					4.303624543	95305728	true	4.354453083011322
